sub	sess	t	cond	onset	open_d	door	door_p	tgt_door	depress_dur	x	y
1	1	7	1	2.372	0	0	0.000	9	2.368	0.000	0.000
1	1	7	1	2.392	0	0	0.000	9	2.389	0.000	0.000
1	1	7	1	2.412	0	0	0.000	9	2.408	0.000	0.000
1	1	7	1	2.422	0	0	0.000	9	2.419	0.000	0.000
1	1	7	1	2.442	0	0	0.000	9	2.439	0.000	0.000
1	1	7	1	2.462	0	0	0.000	9	2.459	0.000	0.000
1	1	7	1	2.472	0	0	0.000	9	2.469	0.000	0.000
1	1	7	1	2.492	0	0	0.000	9	2.489	0.000	0.000
1	1	7	1	2.512	0	0	0.000	9	2.509	0.000	0.000
1	1	7	1	2.522	0	0	0.000	9	2.519	0.000	0.000
1	1	7	1	2.542	0	0	0.000	9	2.539	0.000	0.000
1	1	7	1	2.562	0	0	0.000	9	2.559	0.000	0.000
1	1	7	1	2.572	0	0	0.000	9	2.569	0.000	0.000
1	1	7	1	2.592	0	0	0.000	9	2.589	0.000	0.000
1	1	7	1	2.612	0	0	0.000	9	2.609	0.000	0.000
1	1	7	1	2.622	0	0	0.000	9	2.619	0.000	0.000
1	1	7	1	2.642	0	0	0.000	9	2.639	0.000	0.000
1	1	7	1	2.662	0	0	0.000	9	2.659	0.000	0.000
1	1	7	1	2.672	0	0	0.000	9	2.669	0.000	0.000
1	1	7	1	2.693	0	0	0.000	9	2.689	0.000	0.000
1	1	7	1	2.712	0	0	0.000	9	2.709	0.000	0.000
